Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
11945,24,Female,MCA,CSE,6.12,0,3,4,7,43,6,1,2,Not Placed
40493,23,Female,B.Sc,CSE,7.03,2,4,7,7,93,5,2,2,Not Placed
9377,18,Female,MCA,ME,7.39,1,5,8,6,70,6,2,0,Placed
413,21,Male,MCA,Civil,6.39,0,4,7,3,68,7,2,2,Not Placed
2578,23,Female,BCA,IT,6.87,0,4,7,5,74,5,2,0,Placed
4414,21,Female,B.Tech,IT,5.48,0,3,5,6,38,5,1,3,Not Placed
23122,19,Male,MCA,Civil,7.54,1,4,6,5,65,8,2,0,Placed
43286,19,Male,B.Sc,CSE,6.66,0,4,8,5,70,6,2,0,Placed
37211,18,Male,BCA,ECE,7.15,2,5,8,7,58,7,2,0,Placed
11649,24,Female,BCA,IT,8.9,3,6,10,7,88,5,3,0,Placed
49095,24,Male,B.Sc,ECE,7.32,3,5,8,7,68,5,2,0,Placed
49990,21,Female,B.Tech,Civil,7.89,1,4,7,6,82,5,2,0,Placed
18990,21,Female,BCA,CSE,7.82,2,5,9,4,80,5,3,0,Not Placed
48195,19,Male,MCA,CSE,6.43,1,3,5,7,67,6,2,3,Not Placed
33964,23,Male,B.Tech,CSE,6.19,1,4,6,6,49,6,2,3,Not Placed
548,19,Male,BCA,ECE,5.21,1,3,5,6,61,8,2,1,Not Placed
47627,19,Female,B.Sc,ECE,6.75,1,4,6,3,51,4,2,1,Not Placed
40472,23,Male,BCA,ME,8.02,1,4,4,8,96,4,2,0,Not Placed
27691,20,Male,MCA,CSE,7.61,3,5,8,5,65,7,2,0,Placed
17646,19,Female,B.Sc,IT,6.99,0,4,6,6,56,5,2,0,Placed
16582,20,Male,B.Tech,Civil,6.71,0,3,5,5,74,5,2,1,Placed
43359,23,Male,MCA,CSE,7.12,3,5,9,4,89,6,3,0,Not Placed
22911,22,Male,B.Tech,IT,6.12,1,3,4,5,54,6,1,1,Not Placed
20870,23,Male,B.Sc,CSE,6.69,1,4,6,7,76,7,2,0,Placed
27262,22,Male,B.Sc,ECE,8.03,1,4,6,6,86,7,2,0,Placed
20986,24,Male,BCA,ECE,7.88,1,4,7,4,97,4,2,0,Not Placed
36699,21,Female,B.Tech,CSE,8.27,2,4,5,5,85,4,2,0,Placed
30553,22,Male,BCA,ECE,6.93,1,3,3,7,80,6,1,0,Not Placed
46648,22,Male,B.Tech,CSE,7.74,1,4,7,7,56,6,2,1,Placed
12820,18,Male,BCA,IT,8.98,1,5,8,7,89,4,3,0,Placed
36029,24,Female,BCA,IT,7.89,1,5,9,6,75,6,3,1,Placed
574,22,Male,MCA,ECE,6.26,1,3,4,3,45,6,1,2,Not Placed
1649,19,Male,B.Sc,ME,5.9,0,3,5,5,76,6,2,1,Not Placed
47655,18,Male,B.Tech,ECE,6.56,0,4,6,3,52,4,2,0,Not Placed
15968,18,Male,B.Tech,Civil,8.4,2,4,5,8,92,6,2,0,Placed
4618,22,Male,BCA,IT,7.06,3,5,8,5,57,6,2,1,Placed
34478,18,Female,MCA,IT,6.46,0,4,7,4,65,5,2,1,Not Placed
38195,22,Male,B.Tech,ME,6.69,1,3,5,6,65,8,2,0,Placed
18603,22,Male,B.Tech,ECE,7.26,2,4,5,6,63,7,2,1,Placed
28447,19,Male,BCA,CSE,6.25,1,4,6,5,57,5,2,1,Not Placed
36861,20,Female,MCA,Civil,5.28,0,2,1,5,35,5,0,2,Not Placed
39179,23,Female,BCA,CSE,8.01,2,5,7,7,80,6,2,0,Placed
3216,21,Male,B.Sc,Civil,6.6,0,3,4,6,52,6,1,0,Not Placed
44664,18,Female,B.Sc,Civil,4.84,0,1,1,4,44,5,0,3,Not Placed
18933,22,Female,MCA,ECE,6.5,0,4,6,7,63,5,2,2,Not Placed
43737,20,Male,MCA,Civil,6.32,1,4,6,3,59,6,2,2,Not Placed
38448,22,Male,BCA,CSE,6.96,2,4,8,6,55,6,2,2,Not Placed
25449,18,Male,BCA,IT,5.72,0,3,4,7,63,7,1,2,Not Placed
39106,19,Female,MCA,IT,8.47,2,5,7,2,81,7,2,0,Not Placed
43241,21,Male,MCA,Civil,5.62,0,3,6,5,68,7,2,1,Not Placed
42036,20,Female,BCA,Civil,6.37,0,3,3,5,61,5,1,1,Not Placed
7991,18,Female,BCA,ECE,9.27,1,6,10,4,85,7,3,0,Not Placed
13797,20,Male,B.Sc,Civil,6.23,1,3,3,4,50,7,1,1,Not Placed
5983,23,Male,MCA,ECE,6.46,1,4,8,5,80,6,3,2,Not Placed
19065,22,Female,B.Sc,ECE,6.9,1,3,5,6,87,7,2,0,Placed
44869,20,Male,MCA,ECE,6.92,1,3,3,6,61,7,1,0,Not Placed
24815,21,Male,B.Tech,ME,9.8,2,6,10,6,100,4,3,0,Placed
38239,23,Female,B.Tech,ECE,6.12,1,4,6,5,54,6,2,2,Not Placed
5170,22,Female,MCA,IT,6.69,1,4,8,5,96,6,3,0,Placed
22423,20,Male,MCA,ECE,7.51,0,4,6,4,71,5,2,0,Not Placed
33567,20,Male,BCA,CSE,6.33,0,4,6,4,54,7,2,3,Not Placed
41642,20,Male,B.Tech,IT,8.2,0,4,6,6,79,5,2,1,Placed
19277,20,Male,B.Tech,CSE,5.56,0,3,4,3,64,5,1,1,Not Placed
12189,22,Female,MCA,IT,7.41,1,5,10,5,68,5,3,0,Placed
41794,24,Female,MCA,Civil,6.69,0,3,3,4,62,7,1,0,Not Placed
28746,22,Male,MCA,ECE,6.19,0,3,5,7,54,4,1,1,Not Placed
4795,22,Female,B.Sc,ECE,7.55,1,5,10,7,93,5,3,1,Placed
12342,23,Female,B.Tech,CSE,6.5,1,3,5,3,62,6,2,0,Not Placed
36219,18,Male,MCA,IT,6.13,0,3,5,6,50,6,1,1,Not Placed
10680,22,Female,MCA,Civil,7.94,0,4,5,5,86,5,2,0,Placed
14485,23,Male,B.Sc,IT,8.46,1,5,9,7,84,3,3,0,Placed
984,19,Male,B.Sc,ECE,7.62,2,4,7,6,82,5,2,1,Placed
23588,22,Male,BCA,Civil,7.57,1,4,7,6,85,5,2,1,Placed
44343,22,Female,B.Tech,ME,7.26,0,3,3,4,64,7,1,1,Not Placed
7213,18,Male,B.Sc,IT,7.52,2,5,8,7,62,4,2,1,Placed
2981,24,Male,BCA,Civil,4.5,0,2,3,5,42,6,1,3,Not Placed
31766,19,Male,B.Tech,Civil,6.97,0,3,4,5,76,7,1,1,Not Placed
37875,24,Female,B.Tech,ECE,6.94,1,2,1,8,56,4,0,0,Not Placed
2291,18,Male,B.Sc,ECE,6.86,0,3,5,4,68,5,2,0,Not Placed
27841,22,Female,B.Tech,CSE,7.08,1,5,9,5,75,7,3,0,Placed
40565,21,Female,MCA,ME,8.09,0,4,5,4,61,5,2,0,Not Placed
12055,18,Male,BCA,Civil,7.38,0,4,6,5,62,4,2,1,Placed
28651,18,Male,BCA,ME,5.14,0,2,1,4,48,6,0,1,Not Placed
28944,24,Male,B.Tech,ECE,6.46,1,4,6,8,72,5,2,3,Not Placed
21063,18,Female,MCA,CSE,6.49,1,3,5,2,74,4,2,2,Not Placed
18060,19,Male,BCA,Civil,7.15,1,3,3,7,63,4,1,1,Not Placed
17034,23,Male,B.Sc,Civil,7.8,2,4,5,5,81,7,2,0,Placed
31264,23,Male,B.Sc,CSE,8.56,3,5,8,6,97,6,3,1,Placed
29471,21,Female,B.Sc,CSE,7.3,1,4,5,4,65,6,2,1,Not Placed
20026,20,Female,B.Sc,CSE,4.88,1,3,5,7,41,7,1,3,Not Placed
42541,23,Male,B.Sc,IT,7.54,0,4,6,5,87,7,2,2,Not Placed
27317,18,Male,BCA,Civil,8.12,2,6,10,4,69,5,3,0,Not Placed
47583,20,Female,B.Sc,ME,6.18,2,3,5,4,62,7,2,3,Not Placed
34545,20,Female,BCA,IT,8.51,1,5,8,6,93,5,3,0,Placed
24465,22,Female,B.Sc,ECE,7.37,1,4,7,6,90,6,2,0,Placed
37916,18,Female,B.Tech,IT,7.32,0,4,5,6,63,4,2,0,Placed
14201,24,Female,B.Sc,CSE,6.96,0,4,6,3,77,5,2,0,Not Placed
14570,18,Male,MCA,ME,7.45,1,4,5,3,81,3,2,0,Not Placed
12724,22,Female,B.Sc,Civil,8.52,1,5,7,8,80,6,2,0,Placed
34595,19,Male,BCA,IT,6.16,2,3,5,7,56,6,1,3,Not Placed
31418,22,Male,BCA,IT,7.54,1,5,8,5,70,5,2,0,Placed
23443,21,Female,B.Tech,CSE,7.96,3,4,7,5,79,6,2,0,Placed
37294,22,Male,BCA,Civil,7.17,0,3,3,3,67,6,1,2,Not Placed
9975,22,Male,BCA,ECE,6.7,0,3,4,4,79,5,1,0,Not Placed
32888,22,Male,B.Sc,IT,7.62,2,4,7,4,82,4,2,0,Not Placed
11089,24,Female,B.Sc,ME,7.49,2,5,8,5,74,7,2,2,Not Placed
42801,19,Female,MCA,ECE,9.03,1,5,8,6,100,6,3,0,Placed
35286,20,Female,MCA,IT,8.07,2,5,9,6,59,6,2,0,Placed
29949,20,Male,B.Tech,ME,7.27,2,4,7,6,65,7,2,2,Not Placed
49486,18,Female,B.Sc,Civil,9.59,1,5,7,4,87,5,2,0,Not Placed
2710,24,Female,MCA,IT,6.74,2,4,6,6,76,3,2,2,Not Placed
36901,21,Female,MCA,ME,9.32,1,5,8,5,86,5,3,0,Placed
21983,22,Female,B.Tech,IT,7.39,0,4,5,6,78,6,2,1,Placed
22431,19,Female,B.Tech,ME,6.77,0,3,4,8,59,4,1,0,Not Placed
7647,21,Female,B.Tech,IT,5.91,0,2,3,7,48,6,1,1,Not Placed
45627,24,Female,B.Sc,ME,7.71,1,4,6,5,64,5,2,2,Not Placed
18919,20,Male,B.Tech,Civil,6.78,2,4,8,6,59,6,2,2,Not Placed
45609,18,Female,B.Tech,ME,7.25,0,4,6,4,84,5,2,0,Not Placed
19382,20,Male,MCA,CSE,7.48,2,4,7,4,65,6,2,0,Not Placed
17231,21,Male,B.Tech,ME,7.73,1,4,5,2,74,6,2,1,Not Placed
44661,20,Male,BCA,Civil,6.57,0,3,4,7,72,7,1,1,Not Placed
17270,22,Female,B.Tech,Civil,7.24,2,4,5,3,87,6,2,0,Not Placed
3133,20,Female,B.Sc,CSE,5.41,0,2,3,8,44,5,1,3,Not Placed
36657,19,Female,B.Tech,CSE,6.87,2,4,6,5,68,6,2,1,Placed
9191,19,Male,B.Tech,ECE,8.4,1,4,5,7,95,7,2,0,Placed
31300,22,Female,MCA,Civil,8.02,0,4,6,4,88,5,2,0,Not Placed
23338,21,Male,B.Sc,IT,7.47,1,4,6,6,48,6,2,0,Not Placed
49560,19,Male,B.Sc,Civil,6.96,0,3,5,7,77,6,2,0,Placed
30152,21,Male,MCA,ME,6.45,2,3,5,3,66,6,2,2,Not Placed
39678,22,Female,MCA,CSE,8.22,1,5,7,5,85,7,2,0,Placed
38221,21,Male,BCA,ME,7.01,0,4,5,5,70,6,2,0,Placed
26477,19,Male,B.Tech,ECE,6.35,1,3,4,7,59,7,1,3,Not Placed
44572,24,Male,B.Sc,CSE,7.71,1,5,8,3,74,6,2,0,Not Placed
35358,20,Male,B.Sc,ME,7.66,1,4,6,6,74,4,2,1,Placed
7215,21,Female,B.Tech,CSE,6.52,1,4,8,8,57,6,2,1,Placed
26447,22,Male,B.Tech,ECE,7.68,0,3,4,4,70,5,1,0,Not Placed
41482,18,Female,B.Tech,CSE,5.7,0,4,9,5,65,5,3,2,Not Placed
17287,18,Female,MCA,ECE,7.53,1,5,9,7,51,8,2,0,Not Placed
8729,19,Female,B.Sc,ME,7.96,1,5,9,4,76,7,3,0,Not Placed
13865,20,Female,B.Sc,CSE,6.95,0,5,9,6,86,4,3,0,Placed
13116,20,Male,MCA,Civil,6.0,1,2,2,5,48,4,1,3,Not Placed
30257,22,Female,B.Tech,IT,4.98,0,2,3,3,41,4,1,2,Not Placed
18913,20,Female,BCA,IT,7.66,2,4,7,7,82,6,2,2,Not Placed
21285,22,Female,B.Tech,IT,6.65,0,4,7,4,82,5,2,0,Not Placed
32571,24,Male,B.Sc,CSE,8.55,2,5,7,4,83,3,2,0,Not Placed
35051,19,Male,B.Sc,IT,7.16,1,5,8,7,68,5,2,1,Placed
42199,19,Male,B.Sc,ECE,6.73,0,3,5,5,90,5,2,1,Placed
12087,24,Female,BCA,ME,6.2,0,2,2,8,55,6,1,1,Not Placed
7149,24,Female,B.Tech,ME,6.1,1,3,4,7,60,6,1,1,Not Placed
28452,21,Male,BCA,ME,8.31,2,5,7,5,72,5,2,1,Placed
27676,20,Female,B.Tech,IT,6.48,0,4,7,7,65,7,2,1,Not Placed
20901,20,Male,MCA,CSE,5.7,1,3,5,6,51,4,1,3,Not Placed
37392,21,Male,B.Sc,CSE,6.29,0,4,6,5,86,5,2,1,Not Placed
25378,20,Male,BCA,ECE,6.77,1,3,3,6,56,5,1,1,Not Placed
31728,23,Male,BCA,CSE,7.4,2,4,7,7,76,6,2,1,Placed
14887,22,Female,MCA,CSE,8.28,3,5,8,6,91,5,3,1,Placed
23475,24,Male,BCA,Civil,5.56,1,2,2,4,62,7,1,2,Not Placed
44277,21,Male,BCA,Civil,7.85,0,3,3,6,84,5,1,0,Not Placed
39086,22,Male,B.Sc,Civil,5.89,0,3,6,6,65,5,2,3,Not Placed
1468,23,Female,B.Sc,Civil,7.39,0,4,5,6,74,8,2,0,Placed
16116,22,Male,B.Sc,IT,7.31,2,5,9,5,93,8,3,1,Placed
38852,23,Female,BCA,IT,6.89,1,4,6,5,81,7,2,0,Placed
40178,20,Female,BCA,ME,7.48,0,4,5,5,59,7,1,0,Placed
48804,21,Female,B.Tech,Civil,7.57,1,4,5,6,56,5,1,0,Placed
49972,23,Male,B.Tech,Civil,5.92,2,3,5,7,59,5,1,2,Not Placed
25569,22,Female,B.Sc,ECE,6.69,0,3,5,9,54,8,1,0,Not Placed
19790,20,Male,BCA,IT,6.0,0,3,4,4,65,5,1,3,Not Placed
117,24,Male,B.Tech,ME,8.36,1,4,4,8,56,4,1,0,Not Placed
16773,24,Male,B.Tech,IT,6.99,1,4,7,5,65,4,2,1,Placed
35638,23,Female,MCA,ECE,8.27,2,5,8,5,85,7,3,0,Placed
47474,18,Male,B.Sc,IT,8.23,2,4,6,5,86,5,2,1,Placed
47670,22,Female,B.Tech,Civil,6.03,2,3,5,2,49,7,1,2,Not Placed
24557,18,Male,BCA,ECE,6.85,0,3,3,4,81,7,1,1,Not Placed
24608,22,Male,BCA,ECE,5.99,2,3,6,3,68,5,2,2,Not Placed
16451,24,Female,BCA,CSE,5.93,0,4,7,7,51,6,2,1,Not Placed
27276,24,Female,B.Tech,IT,5.2,2,3,5,5,69,5,2,1,Not Placed
8268,18,Male,BCA,ECE,7.09,2,4,7,5,87,5,2,0,Placed
3491,21,Female,MCA,CSE,7.26,1,5,9,4,78,6,3,1,Not Placed
4588,23,Male,BCA,CSE,7.0,3,5,9,5,65,8,3,1,Placed
39847,24,Female,B.Sc,IT,7.35,1,5,8,5,61,8,2,1,Placed
11899,19,Female,B.Tech,ME,4.91,0,2,2,5,35,6,0,2,Not Placed
6673,18,Male,B.Tech,IT,7.25,1,4,7,6,92,5,2,2,Not Placed
26670,19,Male,B.Tech,Civil,7.18,2,5,8,3,74,6,2,1,Not Placed
13026,19,Female,BCA,ME,7.47,0,3,4,5,65,7,1,0,Not Placed
5092,23,Male,B.Tech,ECE,6.77,1,3,5,6,65,8,2,1,Placed
16368,21,Female,MCA,Civil,8.05,2,5,8,5,97,5,3,0,Placed
47610,24,Male,B.Tech,ECE,7.41,0,3,4,8,81,4,2,0,Not Placed
29704,20,Female,BCA,Civil,7.47,0,4,6,6,83,9,2,0,Placed
34910,18,Female,BCA,ME,6.94,1,4,8,8,70,5,2,0,Placed
41939,23,Male,B.Sc,ME,6.46,0,4,7,3,45,5,2,2,Not Placed
25414,21,Female,B.Sc,ECE,7.74,2,4,6,6,72,7,2,0,Placed
11178,22,Male,BCA,ME,7.93,2,4,6,3,85,4,2,2,Not Placed
28433,21,Female,B.Sc,CSE,6.99,2,4,7,7,88,6,2,0,Placed
37859,20,Female,B.Tech,CSE,6.55,0,4,7,6,74,5,2,0,Placed
37894,20,Female,BCA,ME,6.23,0,3,3,7,65,6,1,2,Not Placed
16015,24,Male,BCA,CSE,6.82,0,3,4,4,59,7,1,1,Not Placed
3979,18,Male,MCA,CSE,6.36,1,4,7,5,71,6,2,1,Not Placed
45320,20,Female,B.Sc,ME,6.58,2,3,5,5,48,7,1,1,Not Placed
622,22,Male,MCA,Civil,7.9,1,5,8,6,89,7,3,1,Placed
43560,21,Female,B.Tech,IT,6.51,0,4,7,7,79,4,2,0,Placed
33824,18,Female,B.Sc,IT,4.9,0,3,6,6,49,4,2,1,Not Placed
9735,21,Female,B.Tech,Civil,6.71,0,2,1,6,45,5,0,1,Not Placed
45645,24,Female,B.Tech,ECE,6.61,0,3,5,7,58,5,1,0,Placed
32719,22,Male,B.Tech,Civil,7.27,0,3,3,3,58,7,1,0,Not Placed
24037,21,Female,MCA,IT,6.83,1,4,6,3,56,4,2,0,Not Placed
1372,22,Male,MCA,ECE,7.52,1,5,8,7,84,5,3,0,Placed
48691,21,Male,B.Tech,CSE,6.61,2,4,6,5,52,3,2,0,Not Placed
41999,21,Female,MCA,CSE,6.96,0,3,4,3,53,4,1,1,Not Placed
5228,22,Male,BCA,ECE,7.97,2,4,7,4,79,6,2,1,Not Placed
8830,24,Female,MCA,ME,8.41,1,4,5,4,84,6,2,1,Not Placed
48316,20,Female,B.Tech,ECE,7.69,0,3,4,5,73,4,1,0,Not Placed
11217,22,Male,B.Sc,IT,6.87,0,5,9,4,78,4,3,0,Not Placed
17250,20,Female,BCA,Civil,5.61,1,2,3,4,50,5,1,1,Not Placed
12973,19,Female,BCA,ME,6.52,0,3,4,6,56,8,1,2,Not Placed
31058,21,Female,B.Tech,Civil,6.08,1,3,3,5,55,7,1,1,Not Placed
32116,19,Female,BCA,ME,6.83,0,3,5,7,55,7,1,2,Not Placed
17410,22,Male,MCA,ECE,6.72,0,3,5,7,64,4,2,0,Placed
29373,19,Male,BCA,CSE,8.36,2,6,10,7,85,8,3,1,Placed
29836,19,Female,B.Tech,Civil,6.45,0,3,4,5,57,4,1,3,Not Placed
47769,24,Female,BCA,ECE,6.12,2,4,6,6,49,6,2,2,Not Placed
30174,23,Male,BCA,Civil,6.83,0,2,1,5,80,3,1,0,Not Placed
34435,19,Female,B.Sc,IT,8.05,0,4,6,5,96,3,2,0,Placed
14755,22,Female,B.Tech,ME,7.91,1,3,4,5,80,5,2,0,Not Placed
7296,23,Female,B.Tech,CSE,6.68,1,4,7,5,67,5,2,2,Not Placed
24261,23,Female,B.Tech,Civil,7.95,0,4,5,7,75,6,2,0,Placed
44373,20,Female,MCA,CSE,7.28,1,5,8,7,83,4,3,2,Not Placed
44765,24,Female,MCA,CSE,6.7,1,5,9,5,43,6,2,0,Not Placed
19078,24,Male,MCA,CSE,7.91,2,5,8,4,89,4,3,0,Not Placed
2551,22,Female,MCA,CSE,5.66,0,3,5,8,57,5,1,3,Not Placed
11280,19,Male,B.Sc,CSE,5.82,0,3,4,6,69,7,1,1,Not Placed
47166,23,Female,BCA,ECE,6.84,2,4,7,5,66,8,2,0,Placed
23267,20,Female,B.Tech,IT,9.1,1,6,9,5,100,7,3,0,Placed
29176,22,Male,B.Tech,CSE,6.49,1,4,7,4,67,7,2,2,Not Placed
28987,20,Female,B.Sc,ME,5.56,0,2,3,7,54,4,1,1,Not Placed
13090,22,Female,BCA,Civil,8.9,1,4,6,6,97,5,2,0,Placed
45031,19,Female,B.Tech,ME,7.98,0,4,6,5,71,6,2,1,Placed
4906,24,Male,B.Tech,ECE,6.95,1,3,5,4,68,4,2,1,Not Placed
34917,23,Female,B.Sc,IT,6.46,2,3,5,3,62,6,2,3,Not Placed
40030,20,Female,BCA,IT,5.92,0,2,3,4,51,6,1,1,Not Placed
25389,18,Female,B.Tech,IT,6.18,0,4,8,4,60,5,2,3,Not Placed
23993,18,Female,B.Tech,ME,7.67,2,5,9,4,89,8,3,0,Not Placed
27853,24,Male,B.Sc,ME,8.48,2,4,5,4,83,6,2,0,Not Placed
12134,20,Female,MCA,IT,8.02,1,5,8,6,67,2,2,0,Placed
24776,21,Male,BCA,Civil,6.95,1,3,5,4,81,5,2,0,Not Placed
4048,22,Female,BCA,Civil,6.87,0,3,5,8,77,6,2,0,Placed
7982,20,Female,MCA,ECE,5.15,0,3,4,7,55,5,1,1,Not Placed
3703,22,Male,MCA,Civil,8.99,1,5,7,6,77,6,2,0,Placed
42447,22,Female,B.Sc,ECE,6.18,1,3,4,5,66,7,1,2,Not Placed
15780,20,Female,B.Sc,ECE,8.48,1,6,10,8,99,6,3,1,Placed
28335,24,Female,BCA,CSE,7.3,1,4,7,7,68,7,2,1,Placed
18856,19,Male,BCA,IT,6.64,0,4,7,8,58,6,2,1,Placed
40525,23,Female,B.Tech,CSE,7.3,0,4,5,6,73,6,2,0,Placed
19956,18,Female,B.Tech,Civil,7.76,0,3,4,6,75,5,1,2,Not Placed
39084,22,Female,BCA,CSE,5.2,0,3,4,3,60,5,1,2,Not Placed
10087,23,Male,MCA,Civil,6.07,0,3,4,5,64,5,1,2,Not Placed
25416,19,Male,B.Tech,IT,6.95,0,4,6,6,68,6,2,0,Placed
47918,24,Female,B.Sc,Civil,7.33,0,3,4,2,89,5,2,1,Not Placed
20569,23,Female,BCA,CSE,7.57,2,4,7,3,78,5,2,2,Not Placed
47884,20,Male,B.Tech,ME,6.27,1,3,3,5,60,5,1,1,Not Placed
49259,23,Male,B.Sc,Civil,8.31,0,4,5,8,67,5,2,0,Placed
29043,18,Male,B.Tech,ECE,6.17,0,4,7,6,43,5,2,1,Not Placed
41890,22,Male,B.Tech,ME,6.1,1,3,3,2,42,5,1,3,Not Placed
30945,21,Female,MCA,ECE,8.22,1,5,8,3,83,9,3,0,Not Placed
23001,23,Female,B.Tech,ME,5.3,0,2,3,5,51,5,1,1,Not Placed
35074,22,Female,MCA,Civil,8.67,2,4,6,5,79,4,2,0,Placed
44527,24,Male,MCA,CSE,7.51,0,4,6,7,68,5,2,0,Placed
46507,18,Female,BCA,ECE,7.14,2,4,5,6,70,7,2,0,Placed
29690,20,Female,BCA,ME,6.5,0,4,6,7,63,6,2,2,Not Placed
2470,18,Female,B.Sc,ECE,8.38,0,4,6,8,93,6,2,1,Placed
31838,20,Female,BCA,Civil,8.19,0,4,4,4,98,7,2,0,Not Placed
39780,19,Male,B.Tech,IT,6.37,0,4,6,8,80,5,2,2,Not Placed
30467,18,Female,BCA,CSE,6.35,2,4,6,7,58,7,2,1,Not Placed
43949,24,Female,B.Tech,ME,6.47,1,3,4,5,69,3,1,1,Not Placed
29725,24,Male,MCA,Civil,7.87,1,4,6,2,79,5,2,0,Not Placed
9068,18,Male,B.Sc,IT,5.95,2,3,5,7,49,2,1,2,Not Placed
26037,18,Female,BCA,IT,6.56,0,3,5,5,72,6,2,0,Placed
46955,24,Male,B.Sc,Civil,6.39,0,3,4,5,54,4,1,1,Not Placed
7667,18,Female,B.Sc,IT,6.73,0,3,5,8,62,6,2,1,Placed
42467,22,Male,B.Tech,ME,7.48,1,4,7,9,86,5,2,1,Placed
11614,19,Male,BCA,Civil,7.46,0,3,3,5,97,7,1,0,Not Placed
37642,22,Female,B.Tech,ECE,8.19,2,4,5,9,93,6,2,0,Placed
48206,22,Male,MCA,ME,5.25,0,2,3,8,49,7,1,3,Not Placed
40813,21,Female,MCA,ME,8.35,2,5,7,5,100,5,3,1,Placed
32502,19,Female,BCA,ECE,7.39,1,5,9,5,66,7,3,2,Not Placed
13483,19,Female,B.Tech,ME,5.91,0,3,5,6,61,6,2,1,Not Placed
43890,24,Female,B.Tech,CSE,5.98,1,4,7,8,54,6,2,2,Not Placed
43089,20,Male,MCA,ECE,6.03,0,3,3,6,71,4,1,2,Not Placed
15179,23,Female,BCA,Civil,7.13,0,3,4,4,68,6,1,0,Not Placed
36182,23,Female,B.Tech,Civil,7.22,0,3,3,5,70,6,1,1,Not Placed
22085,21,Male,BCA,CSE,7.62,1,4,6,5,54,5,2,1,Not Placed
6966,21,Male,MCA,CSE,6.7,2,3,5,5,77,5,2,1,Placed
15829,20,Female,BCA,IT,7.08,2,4,6,6,78,5,2,0,Placed
34957,23,Female,MCA,Civil,7.6,2,4,5,4,69,7,2,0,Not Placed
25177,19,Female,B.Tech,CSE,7.06,0,4,6,6,76,5,2,0,Placed
31945,19,Male,MCA,CSE,7.33,1,4,7,4,72,4,2,2,Not Placed
3228,22,Female,BCA,ME,5.4,1,3,4,7,57,3,1,3,Not Placed
45614,20,Male,B.Tech,Civil,8.73,1,4,6,8,100,4,2,0,Placed
27034,24,Female,B.Tech,IT,5.19,0,2,3,5,55,4,1,2,Not Placed
10863,21,Male,B.Sc,Civil,6.35,0,2,2,6,65,6,1,1,Not Placed
42696,18,Male,MCA,ECE,5.88,0,3,4,5,56,8,1,1,Not Placed
22102,24,Male,B.Sc,IT,6.26,0,4,8,5,54,5,2,3,Not Placed
44001,22,Female,B.Sc,IT,8.54,1,5,9,7,91,5,3,0,Placed
25452,21,Male,B.Tech,Civil,6.9,0,3,5,6,74,6,2,0,Placed
19596,22,Male,BCA,ECE,6.06,1,3,5,7,66,5,2,2,Not Placed
8426,24,Male,B.Sc,CSE,7.25,2,4,6,4,74,6,2,1,Not Placed
29818,19,Male,B.Sc,IT,6.63,1,4,7,3,64,5,2,1,Not Placed
1266,19,Female,B.Sc,ECE,5.82,0,3,6,7,45,7,2,2,Not Placed
10259,22,Male,BCA,Civil,5.88,0,2,2,3,66,5,1,1,Not Placed
20840,21,Female,B.Sc,ECE,8.88,1,4,6,7,100,3,2,0,Placed
752,24,Male,MCA,CSE,6.43,0,3,5,9,68,6,2,2,Not Placed
10119,18,Male,BCA,Civil,9.23,0,5,6,7,100,3,2,0,Placed
12005,23,Female,BCA,ME,5.05,0,3,4,3,57,5,1,1,Not Placed
49738,22,Male,MCA,ME,6.59,0,3,4,6,52,4,1,0,Not Placed
37527,22,Male,B.Sc,CSE,6.4,0,5,10,5,58,6,3,2,Not Placed
48624,19,Male,B.Tech,CSE,7.6,1,5,8,6,75,5,2,0,Placed
26102,18,Female,B.Tech,ECE,7.95,0,4,5,4,70,6,2,0,Not Placed
38719,21,Female,MCA,IT,5.73,0,2,2,6,58,4,1,3,Not Placed
7321,24,Male,B.Sc,ME,7.12,2,4,5,7,48,4,1,0,Not Placed
9924,22,Male,B.Tech,ECE,4.76,0,2,3,9,58,7,1,1,Not Placed
21396,20,Male,B.Sc,IT,7.3,1,5,8,5,84,8,3,2,Not Placed
14931,23,Female,B.Tech,CSE,6.07,2,4,6,3,56,4,2,1,Not Placed
31695,23,Male,BCA,CSE,6.96,1,4,6,5,73,4,2,0,Placed
40206,23,Male,BCA,ME,5.14,0,2,2,6,42,6,1,1,Not Placed
19546,24,Male,BCA,CSE,7.02,1,4,7,4,64,6,2,0,Not Placed
30934,23,Male,B.Tech,ME,7.62,0,4,5,8,65,6,2,0,Placed
15584,24,Male,BCA,CSE,6.09,1,4,6,6,79,5,2,1,Not Placed
47405,21,Female,MCA,ME,7.46,1,4,5,2,71,6,2,0,Not Placed
31859,24,Female,MCA,CSE,7.86,2,4,6,3,77,6,2,0,Not Placed
41490,24,Female,MCA,CSE,7.49,1,5,8,6,82,5,3,1,Placed
26474,23,Female,B.Sc,ME,7.42,1,3,3,7,90,3,1,0,Not Placed
4736,20,Female,MCA,CSE,7.77,3,4,7,5,56,7,2,1,Placed
